gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
2,1,4096,4096,4096,64,128,16,128,2,1,2,2,16,4,0,0,0,True,True,False,,,False,,,,
3,2,4096,4096,4096,128,256,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://2,1,True,1165.22,1036.9,0.88988,2
4,3,4096,4096,4096,128,128,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://5,2,True,1169.82,1195.22,1.02171,21
5,4,4096,4096,4096,128,64,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://6,3,True,1166.75,1129.55,0.96812,7
6,5,4096,4096,4096,128,32,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://7,4,True,1163.18,1031.18,0.88651,1
7,6,4096,4096,4096,128,16,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://5,5,True,1169.82,1287.51,1.1006,59
8,7,4096,4096,4096,128,512,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://6,6,True,1166.75,2008.45,1.72141,214
9,8,4096,4096,4096,256,512,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://2,7,True,1165.22,1473.15,1.26427,132
10,9,4096,4096,4096,512,512,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://7,8,True,1163.18,15752.98,13.54298,349
11,10,4096,4096,4096,64,512,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://5,9,True,1169.82,32794.0,28.03331,363
12,11,4096,4096,4096,256,128,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://7,10,True,1163.18,1588.19,1.36538,163
13,12,4096,4096,4096,256,64,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://2,11,True,1165.22,1166.83,1.00138,14
14,13,4096,4096,4096,256,32,16,64,4,1,4,1,16,4,0,0,0,True,True,True,hip://6,12,True,1166.75,1141.01,0.97794,9
