gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
3,1,2048,10240,1280,32,320,32,256,1,1,1,4,16,4,0,0,0,True,True,False,,,False,,,,
4,2,2048,10240,1280,32,256,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://2,1,True,472.06,674.57,1.42899,191
5,3,2048,10240,1280,16,320,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://5,2,True,454.01,680.72,1.49936,210
6,4,2048,10240,1280,16,256,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://6,3,True,452.89,957.89,2.11505,329
7,5,2048,10240,1280,256,256,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://7,4,True,451.55,869.49,1.92555,298
8,6,2048,10240,1280,128,256,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://5,5,True,454.01,1325.06,2.91859,383
9,7,2048,10240,1280,128,320,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://2,6,True,472.06,642.19,1.36038,163
10,8,2048,10240,1280,256,64,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://7,7,True,451.55,576.38,1.27643,127
11,9,2048,10240,1280,256,128,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://6,8,True,452.89,641.14,1.41566,185
12,10,2048,10240,1280,64,256,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://2,9,True,472.06,638.45,1.35246,156
13,11,2048,10240,1280,64,320,32,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://5,10,True,454.01,605.91,1.33457,151
14,12,2048,10240,1280,512,128,16,256,1,1,1,4,16,4,0,0,0,True,True,True,hip://7,11,True,451.55,618.81,1.37041,168
15,13,2048,10240,1280,512,128,16,512,1,1,1,8,16,4,0,0,0,True,True,True,hip://6,12,True,452.89,990.96,2.18808,337
16,14,2048,10240,1280,512,512,16,512,1,1,1,8,16,4,0,0,0,True,True,True,hip://2,13,True,472.06,830.05,1.75833,267
