gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
1,1,8192,640,2560,64,32,512,64,2,1,2,2,16,16,0,0,0,True,True,False,,,False,,,,
3,2,8192,640,2560,64,32,512,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,1,True,151.9,295.22,1.94349,197
4,3,8192,640,2560,64,64,512,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,2,True,151.9,272.03,1.79083,167
5,4,8192,640,2560,64,64,512,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,3,False,151.9,,inf,496
6,5,8192,640,2560,64,32,256,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,4,True,151.9,1187.22,7.81565,420
7,6,8192,640,2560,64,32,16,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,5,False,151.9,,inf,497
8,7,8192,640,2560,64,32,32,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,6,True,151.9,335.6,2.20927,236
9,8,8192,640,2560,64,32,64,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,7,True,151.9,297.84,1.96073,202
12,9,8192,640,2560,64,32,128,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,8,False,151.9,,inf,498
95,10,8192,640,2560,128,64,256,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,9,False,151.9,,inf,499
97,11,8192,640,2560,256,64,128,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,10,False,151.9,,inf,500
101,12,8192,640,2560,128,64,16,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,11,False,151.9,,inf,501
102,13,8192,640,2560,128,64,32,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,12,True,151.9,397.03,2.61373,277
103,14,8192,640,2560,128,64,64,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,13,False,151.9,,inf,502
104,15,8192,640,2560,128,64,128,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,14,False,151.9,,inf,503
106,16,8192,640,2560,512,64,16,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,15,False,151.9,,inf,504
107,17,8192,640,2560,512,64,32,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,16,True,151.9,537.91,3.54111,333
108,18,8192,640,2560,512,64,64,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,17,True,151.9,446.0,2.93607,296
109,19,8192,640,2560,256,64,16,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,18,False,151.9,,inf,505
110,20,8192,640,2560,256,64,32,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,19,True,151.9,333.62,2.19626,232
111,21,8192,640,2560,256,64,64,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,20,False,151.9,,inf,506
112,22,8192,640,2560,32,320,16,128,1,1,1,4,16,16,0,0,0,True,True,True,hip://0,21,False,151.9,,inf,507
203,23,8192,640,2560,128,64,256,128,2,1,2,4,16,16,0,0,0,True,False,False,,,False,,,,
215,24,8192,640,2560,128,64,256,32,8,1,8,1,16,16,0,0,0,True,True,True,hip://0,22,False,151.9,,inf,508
219,25,8192,640,2560,128,64,256,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,23,False,151.9,,inf,509
222,26,8192,640,2560,128,64,256,64,2,1,2,2,16,16,0,0,0,True,True,True,hip://0,24,True,151.9,145.38,0.95705,111
223,27,8192,640,2560,128,64,128,128,2,1,2,4,16,16,0,0,0,True,True,True,hip://0,25,True,151.9,176.62,1.16274,137
225,28,8192,640,2560,128,64,64,128,2,1,2,4,16,16,0,0,0,True,True,True,hip://0,26,True,151.9,136.87,0.90102,86
226,29,8192,640,2560,128,64,16,128,2,1,2,4,16,16,0,0,0,True,True,True,hip://0,27,True,151.9,149.56,0.9846,121
227,30,8192,640,2560,128,64,32,128,2,1,2,4,16,16,0,0,0,True,True,True,hip://0,28,True,151.9,349.9,2.30342,247
228,31,8192,640,2560,128,64,128,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,29,False,151.9,,inf,510
230,32,8192,640,2560,128,64,64,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,30,True,151.9,111.29,0.73264,33
231,33,8192,640,2560,128,64,16,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,31,True,151.9,131.92,0.86846,75
232,34,8192,640,2560,128,64,32,64,4,1,4,2,16,16,0,0,0,True,True,True,hip://0,32,True,151.9,343.59,2.26189,242
233,35,8192,640,2560,128,64,128,32,4,1,4,1,16,16,0,0,0,True,True,True,hip://0,33,False,151.9,,inf,511
